"","260","261","262","248","249","250"
"TRINITY_DN12423_c0_g1",57,76,63,40,21,13
"TRINITY_DN12478_c0_g1",71,45,41,6,7,0
"TRINITY_DN12463_c0_g1",461,322,490,317,187,173
"TRINITY_DN12489_c0_g1",14,8,16,3,12,7
"TRINITY_DN12429_c0_g1",36,53,62,25,22,7
"TRINITY_DN12461_c0_g1",487,479,637,1548,978,539
"TRINITY_DN12492_c0_g1",66,143,167,48,16,65
"TRINITY_DN12432_c0_g1",29,19,31,11,6,27
"TRINITY_DN12486_c0_g1",38,42,36,39,15,6
"TRINITY_DN12499_c0_g1",188,195,195,216,149,155
"TRINITY_DN12412_c0_g1",19,18,11,12,17,9
"TRINITY_DN12404_c0_g1",13,9,14,13,2,0
"TRINITY_DN12468_c3_g1",28,13,20,4,0,9
"TRINITY_DN12426_c0_g1",231,255,335,176,23,72
"TRINITY_DN12467_c0_g1",20,19,12,23,6,17
"TRINITY_DN12414_c0_g1",207,224,173,122,54,61
"TRINITY_DN12493_c0_g1",89,90,148,34,27,39
"TRINITY_DN12400_c0_g1",119,137,93,50,20,23
"TRINITY_DN12485_c0_g1",85,118,86,28,33,51
"TRINITY_DN12490_c0_g1",11,71,22,33,22,8
"TRINITY_DN12490_c1_g1",21,46,25,8,8,7
"TRINITY_DN12430_c0_g1",350,384,272,531,413,267
"TRINITY_DN12471_c0_g1",72,54,72,41,52,73
"TRINITY_DN12417_c0_g1",31,11,8,22,52,70
"TRINITY_DN12476_c2_g1",20,49,63,32,19,8
"TRINITY_DN12495_c0_g1",28,27,30,53,16,10
"TRINITY_DN12464_c0_g1",30,62,60,51,28,40
"TRINITY_DN12494_c0_g1",351,304,346,502,226,166
"TRINITY_DN12494_c0_g2",38,64,88,16,6,4
"TRINITY_DN12406_c0_g1",13,10,16,16,5,8
"TRINITY_DN12970_c1_g1",20,25,46,31,0,17
"TRINITY_DN12961_c0_g1",143,211,77,54,46,37
"TRINITY_DN12940_c0_g1",45,13,78,41,10,7
"TRINITY_DN12982_c0_g1",15,30,32,12,17,18
"TRINITY_DN12982_c0_g2",846,932,1147,986,975,823
"TRINITY_DN12932_c0_g1",24,12,36,20,4,7
"TRINITY_DN12944_c0_g1",227,325,235,71,94,95
"TRINITY_DN12944_c0_g2",8,23,16,7,6,15
"TRINITY_DN12922_c0_g1",29,26,34,15,16,17
"TRINITY_DN12977_c0_g1",237,295,360,262,135,135
"TRINITY_DN12977_c1_g1",129,86,148,133,55,63
"TRINITY_DN12993_c0_g1",59,57,71,65,19,42
"TRINITY_DN12954_c0_g1",64,116,61,45,22,44
"TRINITY_DN12903_c0_g1",84,129,83,27,7,21
"TRINITY_DN12956_c0_g1",16,20,37,13,0,0
"TRINITY_DN12956_c1_g1",5,0,19,37,3,21
"TRINITY_DN12939_c0_g1",2,7,6,71,19,28
"TRINITY_DN12957_c0_g1",16,23,38,47,16,13
"TRINITY_DN12929_c0_g1",63,57,53,14,7,16
"TRINITY_DN12915_c0_g1",0,11,4,16,25,7
"TRINITY_DN12984_c0_g1",31,32,31,19,7,12
"TRINITY_DN12924_c0_g1",58,27,33,22,10,13
"TRINITY_DN12901_c0_g1",36,30,32,13,5,12
"TRINITY_DN12996_c0_g1",51,31,34,41,29,19
"TRINITY_DN12996_c1_g1",132,127,147,118,71,60
"TRINITY_DN12996_c1_g4",9,34,46,31,12,9
"TRINITY_DN12949_c0_g1",42,22,34,23,28,29
"TRINITY_DN12949_c1_g1",166,178,214,180,79,32
"TRINITY_DN12949_c2_g1",13,17,37,42,3,9
"TRINITY_DN12971_c0_g1",25,49,54,23,12,8
"TRINITY_DN12921_c0_g1",131,147,190,217,80,73
"TRINITY_DN12933_c0_g1",145,101,153,145,20,68
"TRINITY_DN12976_c0_g1",178,144,168,241,211,130
"TRINITY_DN12948_c0_g1",24,21,23,6,22,7
"TRINITY_DN12926_c0_g3",59,50,91,179,106,81
"TRINITY_DN12902_c0_g1",65,66,102,49,28,31
"TRINITY_DN12900_c0_g1",85,101,94,47,10,12
"TRINITY_DN12900_c1_g1",18,33,29,8,4,4
"TRINITY_DN12925_c0_g1",90,131,140,83,33,40
"TRINITY_DN12935_c0_g1",106,125,140,335,67,71
"TRINITY_DN12935_c1_g1",8,14,12,12,20,4
"TRINITY_DN12973_c0_g1",18,59,47,33,48,14
"TRINITY_DN12978_c0_g1",289,413,341,374,187,137
"TRINITY_DN12978_c0_g2",127,106,140,342,92,76
"TRINITY_DN13508_c1_g1",16,60,61,65,31,18
"TRINITY_DN13535_c0_g2",11,38,20,51,11,7
"TRINITY_DN13578_c0_g1",28,22,44,33,4,7
"TRINITY_DN13506_c0_g1",246,108,189,62,19,20
"TRINITY_DN13528_c0_g1",96,107,76,68,35,47
"TRINITY_DN13529_c0_g2",3,21,20,31,2,11
"TRINITY_DN13596_c0_g1",37,19,17,56,9,35
"TRINITY_DN13524_c0_g3",61,36,109,47,46,38
"TRINITY_DN13552_c0_g1",19,12,15,27,22,16
"TRINITY_DN13567_c0_g2",6,20,15,14,4,0
"TRINITY_DN13567_c0_g3",135,179,203,89,32,40
"TRINITY_DN13567_c0_g4",73,64,70,48,32,39
"TRINITY_DN13543_c0_g1",125,207,244,288,118,33
"TRINITY_DN13503_c0_g2",48,36,29,34,50,42
"TRINITY_DN13553_c0_g1",11,3,39,11,4,0
"TRINITY_DN13547_c0_g1",25,25,50,76,14,13
"TRINITY_DN13541_c0_g1",189,206,206,79,44,53
"TRINITY_DN13584_c0_g1",34,44,73,20,5,8
"TRINITY_DN13526_c0_g1",93,110,110,68,43,20
"TRINITY_DN13530_c0_g2",158,199,294,241,97,128
"TRINITY_DN13561_c0_g1",19,44,31,32,10,10
"TRINITY_DN13536_c0_g1",97,89,83,75,18,26
"TRINITY_DN13521_c0_g1",205,145,237,460,254,141
"TRINITY_DN13575_c0_g1",230,221,325,338,80,59
"TRINITY_DN13505_c0_g1",10,19,42,20,18,13
"TRINITY_DN13505_c7_g1",145,212,184,36,29,16
"TRINITY_DN13573_c0_g1",27,38,18,34,2,0
"TRINITY_DN13587_c0_g1",19,15,17,18,0,8
"TRINITY_DN13540_c0_g1",14,22,15,13,5,0
"TRINITY_DN13590_c0_g2",46,51,52,71,20,56
"TRINITY_DN13502_c0_g2",776,945,899,386,255,261
"TRINITY_DN13917_c0_g1",18,14,16,0,6,9
"TRINITY_DN13979_c0_g1",24,30,39,30,57,50
"TRINITY_DN13969_c0_g1",31,66,66,26,10,20
"TRINITY_DN13940_c0_g1",293,422,302,659,117,151
"TRINITY_DN13951_c0_g1",82,126,132,76,30,32
"TRINITY_DN13983_c0_g1",41,68,35,69,29,35
"TRINITY_DN13984_c0_g1",18,24,8,33,15,11
"TRINITY_DN13971_c0_g1",14,14,6,4,16,22
"TRINITY_DN13932_c0_g1",98,86,101,52,66,35
"TRINITY_DN13974_c0_g1",26,42,37,40,41,46
"TRINITY_DN13978_c0_g1",49,71,94,59,21,11
"TRINITY_DN13988_c0_g1",51,92,37,26,4,16
"TRINITY_DN13975_c0_g1",23,31,50,48,11,10
"TRINITY_DN13975_c1_g1",66,68,65,352,117,92
"TRINITY_DN13996_c0_g1",92,47,52,256,107,67
"TRINITY_DN13991_c0_g1",178,233,264,88,26,32
"TRINITY_DN13929_c0_g1",151,121,179,126,42,36
"TRINITY_DN13922_c0_g1",49,40,34,102,46,7
"TRINITY_DN13928_c0_g1",225,289,272,181,58,107
"TRINITY_DN13930_c0_g1",52,21,68,95,35,41
"TRINITY_DN13939_c0_g1",25,36,34,22,3,12
"TRINITY_DN13941_c0_g1",177,97,128,165,34,80
"TRINITY_DN13942_c0_g1",126,111,113,64,21,27
"TRINITY_DN13955_c0_g1",178,236,224,61,26,19
"TRINITY_DN13948_c0_g1",34,41,56,46,22,2
"TRINITY_DN13948_c0_g2",78,113,117,86,20,11
"TRINITY_DN13931_c0_g1",43,31,54,50,7,5
"TRINITY_DN14375_c2_g1",40,52,26,11,0,4
"TRINITY_DN14355_c0_g2",18,19,36,38,7,8
"TRINITY_DN14356_c0_g1",267,219,284,147,85,75
"TRINITY_DN14343_c0_g1",144,150,141,26,14,28
"TRINITY_DN14309_c0_g1",32,28,33,49,14,16
"TRINITY_DN14369_c0_g1",0,13,12,4,12,2
"TRINITY_DN14348_c0_g1",105,92,133,36,61,28
"TRINITY_DN14392_c0_g1",725,649,725,429,411,302
"TRINITY_DN14361_c0_g1",27,23,11,59,19,4
"TRINITY_DN14318_c0_g1",23,53,19,24,20,16
"TRINITY_DN14380_c0_g1",89,123,143,112,86,91
"TRINITY_DN14333_c0_g1",46,32,41,83,22,25
"TRINITY_DN14334_c0_g2",43,83,83,50,19,38
"TRINITY_DN14386_c0_g2",119,63,66,150,327,143
"TRINITY_DN14386_c0_g4",103,46,81,90,98,101
"TRINITY_DN14336_c0_g1",28,31,15,40,19,11
"TRINITY_DN14311_c0_g1",17,23,31,23,8,16
"TRINITY_DN14367_c0_g1",13,16,11,15,6,9
"TRINITY_DN14321_c0_g1",38,27,34,8,7,2
"TRINITY_DN14349_c0_g1",80,70,74,39,31,35
"TRINITY_DN14335_c0_g1",140,132,149,74,26,39
"TRINITY_DN14398_c0_g1",159,184,152,119,53,83
"TRINITY_DN14377_c0_g1",104,90,139,296,151,108
"TRINITY_DN14350_c0_g1",100,119,96,42,45,38
"TRINITY_DN14346_c0_g2",45,48,80,201,85,84
"TRINITY_DN14346_c1_g1",33,45,70,36,2,0
"TRINITY_DN14384_c0_g1",120,105,86,73,18,30
"TRINITY_DN14754_c0_g1",37,31,20,10,8,12
"TRINITY_DN14744_c0_g1",293,244,245,177,53,107
"TRINITY_DN14744_c2_g1",102,109,134,104,5,14
"TRINITY_DN14742_c0_g1",7,23,22,27,13,6
"TRINITY_DN14795_c1_g1",28,33,32,11,17,33
"TRINITY_DN14700_c0_g1",19,23,12,4,2,12
"TRINITY_DN14713_c0_g1",88,159,110,65,54,29
"TRINITY_DN14762_c0_g1",127,95,99,53,76,62
"TRINITY_DN14704_c1_g1",19,13,30,14,4,17
"TRINITY_DN14791_c0_g1",341,252,209,267,72,82
"TRINITY_DN14771_c0_g1",10,19,21,21,1,3
"TRINITY_DN14751_c0_g1",28,42,78,54,9,4
"TRINITY_DN14798_c0_g1",372,274,223,148,74,87
"TRINITY_DN14782_c0_g2",19,14,35,18,17,13
"TRINITY_DN14749_c0_g1",13,30,10,10,14,16
"TRINITY_DN14737_c0_g1",24,25,17,17,17,7
"TRINITY_DN14703_c0_g1",139,154,216,244,40,58
"TRINITY_DN14703_c0_g3",391,358,781,600,52,81
"TRINITY_DN14740_c1_g2",24,30,17,30,4,9
"TRINITY_DN14774_c0_g1",57,101,61,31,20,14
"TRINITY_DN14797_c0_g1",43,18,20,8,3,0
"TRINITY_DN14727_c0_g2",9,15,16,26,3,12
"TRINITY_DN14759_c0_g1",8,18,18,39,9,15
"TRINITY_DN15376_c0_g1",94,84,101,34,35,26
"TRINITY_DN15376_c0_g2",112,122,108,122,26,40
"TRINITY_DN15365_c0_g1",91,64,75,103,51,48
"TRINITY_DN15313_c1_g2",59,72,73,181,92,66
"TRINITY_DN15397_c0_g1",29,14,44,30,27,35
"TRINITY_DN15340_c1_g1",7,16,32,22,2,11
"TRINITY_DN15350_c0_g1",30,23,41,3,18,14
"TRINITY_DN15329_c0_g1",43,37,26,55,19,16
"TRINITY_DN15379_c0_g2",172,115,74,273,86,75
"TRINITY_DN15379_c0_g3",19,29,37,4,14,6
"TRINITY_DN15339_c0_g1",97,88,62,32,14,13
"TRINITY_DN15384_c0_g1",22,65,50,26,21,12
"TRINITY_DN15343_c0_g1",33,18,33,59,2,0
"TRINITY_DN15357_c0_g1",32,25,59,15,8,7
"TRINITY_DN15304_c0_g1",670,269,236,496,308,151
"TRINITY_DN15369_c0_g2",74,128,67,45,21,37
"TRINITY_DN15307_c0_g1",151,129,150,98,63,62
"TRINITY_DN15396_c0_g1",35,27,19,34,4,16
"TRINITY_DN15368_c1_g1",48,41,33,44,5,7
"TRINITY_DN15372_c0_g1",365,313,307,219,84,100
"TRINITY_DN15317_c0_g1",50,42,40,22,14,6
"TRINITY_DN15344_c0_g1",11,19,14,6,2,0
"TRINITY_DN15344_c0_g2",81,49,76,40,6,18
"TRINITY_DN15347_c0_g1",133,109,142,113,88,89
"TRINITY_DN15375_c0_g2",21,9,23,21,0,5
"TRINITY_DN15318_c0_g1",42,25,52,13,17,11
"TRINITY_DN15421_c0_g2",144,139,89,21,30,46
"TRINITY_DN15421_c0_g5",18,14,23,4,0,0
"TRINITY_DN15438_c0_g1",74,67,84,122,43,34
"TRINITY_DN15476_c0_g1",204,191,336,614,189,145
"TRINITY_DN15488_c0_g1",14,17,30,11,0,0
"TRINITY_DN15486_c0_g1",8,18,6,57,4,15
"TRINITY_DN15437_c0_g2",41,25,9,13,5,6
"TRINITY_DN15475_c0_g2",227,247,236,108,44,61
"TRINITY_DN15405_c0_g1",25,12,17,2,2,2
"TRINITY_DN15414_c0_g1",18,34,56,46,8,6
"TRINITY_DN15480_c0_g1",7,1,20,26,20,4
"TRINITY_DN15492_c0_g1",26,20,16,7,0,0
"TRINITY_DN15454_c0_g1",83,127,109,70,41,20
"TRINITY_DN15463_c0_g1",58,61,91,42,7,5
"TRINITY_DN15430_c0_g2",109,105,95,98,35,75
"TRINITY_DN15464_c0_g1",64,51,61,9,8,8
"TRINITY_DN15458_c0_g2",89,102,145,53,39,5
"TRINITY_DN15448_c0_g1",8,20,36,15,11,16
"TRINITY_DN15445_c0_g1",18,28,28,3,7,7
"TRINITY_DN15428_c1_g1",161,201,226,174,81,40
"TRINITY_DN15425_c0_g1",183,113,149,55,27,45
"TRINITY_DN15417_c0_g1",40,91,53,67,13,22
"TRINITY_DN15407_c0_g1",148,124,125,431,138,87
"TRINITY_DN15894_c0_g1",57,36,35,66,7,19
"TRINITY_DN15804_c0_g1",275,331,389,410,156,149
"TRINITY_DN15849_c0_g2",46,59,124,117,16,29
"TRINITY_DN15855_c0_g1",122,99,186,58,20,29
"TRINITY_DN15825_c0_g2",205,243,312,131,61,51
"TRINITY_DN15877_c0_g1",11,12,12,0,2,1
"TRINITY_DN15868_c0_g1",4,8,18,19,7,13
"TRINITY_DN15898_c0_g1",37,19,13,44,10,4
"TRINITY_DN15889_c0_g1",46,38,63,37,10,20
"TRINITY_DN15889_c0_g4",17,18,10,11,4,0
"TRINITY_DN15830_c0_g1",56,44,16,7,15,14
"TRINITY_DN15819_c0_g2",18,28,18,8,3,26
"TRINITY_DN15819_c0_g3",73,72,58,66,58,33
"TRINITY_DN15842_c0_g1",52,61,51,22,25,16
"TRINITY_DN15802_c0_g1",40,41,26,39,13,11
"TRINITY_DN15892_c0_g1",43,48,70,5,7,7
"TRINITY_DN15856_c0_g1",71,89,127,133,81,56
"TRINITY_DN15841_c0_g1",196,207,285,333,91,180
"TRINITY_DN15865_c0_g1",180,162,181,227,33,101
"TRINITY_DN15860_c0_g1",50,77,36,154,39,60
"TRINITY_DN15872_c4_g1",4,2,19,72,23,15
"TRINITY_DN15872_c5_g1",144,173,140,26,50,29
"TRINITY_DN15861_c0_g1",466,442,539,570,180,148
"TRINITY_DN15820_c1_g1",21,40,26,20,5,9
"TRINITY_DN15867_c0_g1",18,37,18,7,4,5
"TRINITY_DN15833_c0_g1",226,226,205,131,27,42
"TRINITY_DN15902_c0_g1",16,13,43,37,9,12
"TRINITY_DN15913_c0_g1",161,127,83,94,77,112
"TRINITY_DN15929_c0_g1",28,33,46,8,7,0
"TRINITY_DN15983_c0_g1",213,207,364,969,418,280
"TRINITY_DN15960_c0_g1",35,35,89,71,34,50
"TRINITY_DN15919_c0_g2",78,63,40,38,6,20
"TRINITY_DN15995_c0_g1",138,99,115,191,89,93
"TRINITY_DN15925_c0_g1",299,255,300,252,278,260
"TRINITY_DN15917_c0_g1",82,99,68,71,38,58
"TRINITY_DN15915_c0_g1",402,463,520,566,311,225
"TRINITY_DN15905_c0_g1",50,54,52,25,9,21
"TRINITY_DN15909_c0_g1",277,349,350,963,320,208
"TRINITY_DN15939_c1_g1",40,8,28,13,4,0
"TRINITY_DN15951_c0_g1",409,507,589,252,130,166
"TRINITY_DN15932_c0_g1",17,45,49,60,8,0
"TRINITY_DN15974_c0_g1",70,50,35,63,25,19
"TRINITY_DN15957_c0_g1",159,156,150,133,54,57
"TRINITY_DN15977_c0_g1",246,191,220,78,81,61
"TRINITY_DN15977_c1_g1",426,374,564,729,283,323
"TRINITY_DN15907_c0_g1",95,97,83,78,11,7
"TRINITY_DN15903_c0_g1",204,209,160,199,80,109
"TRINITY_DN15972_c0_g2",32,31,20,13,3,0
"TRINITY_DN15910_c0_g1",475,301,332,78,124,116
"TRINITY_DN15910_c0_g2",304,292,196,56,119,105
"TRINITY_DN15910_c0_g3",276,180,161,30,81,54
"TRINITY_DN15910_c0_g4",742,638,574,181,218,208
"TRINITY_DN15901_c3_g1",28,36,47,10,24,33
"TRINITY_DN15926_c0_g1",447,466,397,261,60,72
"TRINITY_DN15926_c1_g1",11,7,19,20,1,5
"TRINITY_DN16769_c0_g1",40,54,32,54,45,71
"TRINITY_DN16707_c0_g1",13,24,37,34,4,18
"TRINITY_DN16793_c0_g1",22,69,28,34,15,17
"TRINITY_DN16703_c0_g1",50,50,78,71,13,27
"TRINITY_DN16775_c0_g1",168,230,365,398,156,106
"TRINITY_DN16701_c0_g1",71,65,60,50,40,52
"TRINITY_DN16722_c0_g1",565,625,656,426,238,230
"TRINITY_DN16706_c0_g1",65,44,87,48,9,19
"TRINITY_DN16780_c0_g1",16,13,34,35,36,23
"TRINITY_DN16771_c0_g1",21,18,25,16,32,11
"TRINITY_DN16786_c1_g1",62,40,98,56,20,32
"TRINITY_DN16786_c2_g1",26,36,50,54,24,15
"TRINITY_DN16777_c0_g1",100,99,111,70,47,10
"TRINITY_DN16773_c0_g1",26,46,28,6,0,0
"TRINITY_DN16781_c0_g1",107,46,26,14,17,34
"TRINITY_DN16704_c0_g1",45,56,27,48,16,17
"TRINITY_DN16778_c0_g1",179,141,62,45,16,17
"TRINITY_DN16774_c0_g1",76,85,184,54,2,6
"TRINITY_DN16752_c0_g1",290,183,414,467,146,126
"TRINITY_DN16787_c0_g1",19,15,16,10,8,0
"TRINITY_DN16710_c0_g1",106,78,122,82,4,49
"TRINITY_DN17438_c0_g1",69,58,46,9,7,8
"TRINITY_DN17402_c0_g1",15,35,32,12,12,32
"TRINITY_DN17485_c0_g1",239,202,316,442,254,237
"TRINITY_DN17439_c0_g1",66,60,81,105,34,32
"TRINITY_DN17421_c1_g1",96,85,153,69,48,87
"TRINITY_DN17458_c0_g1",77,96,114,203,94,42
"TRINITY_DN17489_c0_g1",473,549,556,256,103,173
"TRINITY_DN17443_c0_g1",62,57,69,67,23,21
"TRINITY_DN17453_c0_g1",98,139,143,82,30,34
"TRINITY_DN17453_c1_g1",148,207,179,120,74,98
"TRINITY_DN17491_c0_g1",4,3,11,13,15,21
"TRINITY_DN17469_c0_g1",20,30,28,24,2,3
"TRINITY_DN17487_c2_g1",111,137,203,37,49,58
"TRINITY_DN17436_c0_g1",99,147,91,93,33,46
"TRINITY_DN17404_c0_g1",63,39,33,5,0,15
"TRINITY_DN17418_c0_g1",96,52,76,20,19,12
"TRINITY_DN17450_c0_g1",10,24,11,27,9,15
"TRINITY_DN17449_c0_g1",24,22,33,4,2,6
"TRINITY_DN17430_c0_g1",60,19,24,0,0,6
"TRINITY_DN17444_c0_g1",135,146,113,208,134,75
"TRINITY_DN17412_c0_g1",169,146,124,182,110,67
"TRINITY_DN17456_c0_g1",0,33,34,10,16,6
"TRINITY_DN17433_c0_g2",38,13,24,35,12,37
"TRINITY_DN17678_c0_g1",46,53,50,67,43,34
"TRINITY_DN17609_c3_g1",1129,750,1057,162,69,92
"TRINITY_DN17667_c0_g1",15,16,21,0,4,0
"TRINITY_DN17624_c0_g2",17,13,30,9,13,21
"TRINITY_DN17633_c0_g1",96,150,98,126,71,53
"TRINITY_DN17692_c0_g2",19,23,65,14,0,0
"TRINITY_DN17699_c0_g1",55,117,110,25,0,10
"TRINITY_DN17693_c0_g1",26,26,40,58,32,4
"TRINITY_DN17653_c0_g1",23,44,33,30,13,4
"TRINITY_DN17666_c0_g1",15,20,7,22,7,7
"TRINITY_DN17676_c0_g2",180,180,186,239,49,111
"TRINITY_DN17601_c0_g1",43,18,23,15,2,15
"TRINITY_DN17610_c0_g1",59,41,30,4,11,15
"TRINITY_DN17677_c0_g1",120,112,216,229,63,135
"TRINITY_DN17697_c0_g1",25,14,47,9,23,40
"TRINITY_DN17611_c0_g1",33,38,71,37,10,9
"TRINITY_DN17651_c0_g2",25,36,30,20,0,4
"TRINITY_DN17603_c0_g1",52,72,106,153,34,52
"TRINITY_DN17797_c0_g1",154,151,136,157,99,91
"TRINITY_DN17781_c0_g2",11,20,4,6,17,16
"TRINITY_DN17782_c0_g1",131,149,156,86,50,107
"TRINITY_DN17783_c0_g1",2065,1983,1771,3076,1979,1678
"TRINITY_DN17733_c0_g1",53,49,45,17,10,11
"TRINITY_DN17705_c0_g1",61,50,43,14,23,22
"TRINITY_DN17749_c0_g1",41,20,22,35,6,28
"TRINITY_DN17726_c1_g1",25,21,19,17,10,0
"TRINITY_DN17718_c0_g1",15,50,49,23,0,9
"TRINITY_DN17703_c0_g1",85,58,60,84,13,38
"TRINITY_DN17786_c1_g1",13,25,40,45,17,20
"TRINITY_DN17784_c0_g1",150,129,211,181,75,111
"TRINITY_DN17789_c0_g1",72,51,42,23,17,29
"TRINITY_DN17785_c0_g1",83,85,53,105,40,77
"TRINITY_DN17721_c0_g1",14,38,25,10,5,9
"TRINITY_DN17721_c0_g2",50,43,21,68,62,8
"TRINITY_DN17723_c0_g1",40,77,56,63,15,15
"TRINITY_DN18448_c0_g1",17,4,8,293,75,28
"TRINITY_DN18482_c0_g1",193,137,238,260,133,116
"TRINITY_DN18487_c0_g1",36,26,57,12,13,5
"TRINITY_DN18488_c0_g1",15,25,29,24,0,5
"TRINITY_DN18488_c0_g2",28,30,53,13,4,9
"TRINITY_DN18418_c2_g1",40,96,46,101,76,48
"TRINITY_DN18421_c0_g1",218,201,130,67,25,30
"TRINITY_DN18415_c2_g1",23,16,22,41,0,15
"TRINITY_DN18449_c0_g1",38,33,108,22,13,11
"TRINITY_DN18425_c0_g1",333,210,267,348,192,132
"TRINITY_DN18461_c0_g1",183,231,224,113,79,136
"TRINITY_DN18426_c0_g1",369,403,805,141,65,64
"TRINITY_DN18472_c0_g1",26,41,54,17,18,18
"TRINITY_DN18436_c0_g1",31,67,40,34,9,4
"TRINITY_DN18436_c0_g2",11,22,19,4,6,3
"TRINITY_DN18462_c0_g1",156,209,224,319,68,70
"TRINITY_DN18476_c0_g1",71,104,138,49,13,24
"TRINITY_DN18431_c0_g1",52,44,56,86,50,19
"TRINITY_DN18478_c0_g1",6,11,11,42,4,0
"TRINITY_DN18468_c0_g2",74,100,72,35,14,16
"TRINITY_DN18456_c0_g1",50,58,70,13,9,6
"TRINITY_DN18419_c0_g1",30,31,31,21,11,8
"TRINITY_DN18593_c0_g1",78,39,43,66,59,27
"TRINITY_DN18599_c0_g1",15,26,29,24,8,19
"TRINITY_DN18591_c0_g1",39,84,69,14,14,13
"TRINITY_DN18550_c0_g2",15,15,40,20,8,0
"TRINITY_DN18565_c0_g1",6,15,19,43,6,18
"TRINITY_DN18552_c0_g1",294,289,225,43,25,32
"TRINITY_DN18542_c0_g1",1742,1790,2499,1389,982,805
"TRINITY_DN18510_c0_g1",36,22,32,19,26,4
"TRINITY_DN18521_c0_g1",31,39,40,49,24,11
"TRINITY_DN18539_c0_g1",16,16,4,24,27,16
"TRINITY_DN18595_c0_g1",116,113,133,53,16,24
"TRINITY_DN18595_c1_g1",155,239,171,90,51,47
"TRINITY_DN18523_c0_g1",27,17,10,14,18,13
"TRINITY_DN18540_c0_g1",72,37,95,27,22,18
"TRINITY_DN18519_c0_g3",74,140,104,39,40,22
"TRINITY_DN18597_c0_g1",14,19,22,2,0,6
"TRINITY_DN18543_c0_g2",33,38,24,9,12,7
"TRINITY_DN18925_c0_g1",22,25,25,36,6,0
"TRINITY_DN18941_c0_g1",60,123,133,536,125,116
"TRINITY_DN18941_c0_g2",84,106,113,483,119,137
"TRINITY_DN18961_c2_g1",74,72,47,99,31,47
"TRINITY_DN18973_c0_g1",22,43,39,53,20,20
"TRINITY_DN18977_c0_g1",23,39,25,16,3,11
"TRINITY_DN18927_c0_g2",41,42,73,41,4,23
"TRINITY_DN18913_c0_g1",39,24,75,3,0,0
"TRINITY_DN18922_c0_g1",16,22,27,28,11,0
"TRINITY_DN18906_c0_g1",38,55,59,42,14,25
"TRINITY_DN18997_c0_g1",243,263,211,333,380,379
"TRINITY_DN18947_c0_g2",30,36,36,25,6,28
"TRINITY_DN18996_c0_g1",34,51,58,41,4,3
"TRINITY_DN18914_c0_g1",36,22,63,29,27,22
"TRINITY_DN18978_c0_g1",34,51,29,21,24,14
"TRINITY_DN18939_c0_g1",10,2,18,10,12,12
"TRINITY_DN18988_c1_g1",190,247,233,87,130,101
"TRINITY_DN19135_c0_g1",134,215,186,84,53,28
"TRINITY_DN19199_c0_g1",203,198,278,623,597,455
"TRINITY_DN19111_c0_g1",29,14,18,28,4,6
"TRINITY_DN19106_c0_g2",250,164,290,90,22,43
"TRINITY_DN19108_c0_g1",271,278,470,333,139,184
"TRINITY_DN19121_c0_g1",97,111,116,73,27,48
"TRINITY_DN19156_c0_g1",7,18,11,20,11,0
"TRINITY_DN19150_c0_g1",204,245,200,122,93,83
"TRINITY_DN19141_c0_g1",99,76,73,71,49,36
"TRINITY_DN19152_c0_g1",16,29,47,18,11,16
"TRINITY_DN19489_c0_g1",24,51,30,48,38,23
"TRINITY_DN19412_c0_g1",87,92,66,229,56,40
"TRINITY_DN19482_c0_g1",13,10,18,4,8,18
"TRINITY_DN19461_c0_g1",29,26,24,29,19,13
"TRINITY_DN19422_c1_g1",55,30,52,32,10,4
"TRINITY_DN19418_c0_g1",7,15,23,13,0,4
"TRINITY_DN19468_c0_g1",76,52,69,51,60,20
"TRINITY_DN19400_c0_g4",56,36,37,24,0,13
"TRINITY_DN19400_c1_g1",37,62,71,23,14,10
"TRINITY_DN19415_c0_g1",54,71,62,339,155,146
"TRINITY_DN19456_c0_g1",303,372,616,271,209,70
"TRINITY_DN19462_c0_g2",25,51,25,43,17,24
"TRINITY_DN19492_c0_g1",51,89,102,69,21,29
"TRINITY_DN19510_c0_g1",43,46,67,22,21,47
"TRINITY_DN19560_c0_g1",111,117,92,33,7,27
"TRINITY_DN19548_c0_g1",160,122,134,123,185,149
"TRINITY_DN19508_c0_g1",227,614,163,40,26,31
"TRINITY_DN19539_c0_g2",29,27,22,7,0,0
"TRINITY_DN19534_c1_g1",11,5,14,6,5,17
"TRINITY_DN19534_c2_g1",41,26,43,96,25,16
"TRINITY_DN19502_c0_g1",368,503,497,274,142,124
"TRINITY_DN19514_c0_g1",34,32,50,38,0,16
"TRINITY_DN19514_c0_g2",9,37,33,30,5,0
"TRINITY_DN19596_c0_g1",26,50,30,81,35,10
"TRINITY_DN19538_c1_g2",11,6,12,12,2,2
"TRINITY_DN19538_c2_g1",46,87,121,145,24,30
"TRINITY_DN19595_c2_g1",95,137,162,128,42,41
"TRINITY_DN20431_c0_g1",116,103,131,41,27,13
"TRINITY_DN20452_c0_g1",182,116,248,312,76,96
"TRINITY_DN20425_c1_g1",70,63,72,40,13,47
"TRINITY_DN20439_c0_g1",20,14,35,38,15,22
"TRINITY_DN20424_c0_g2",180,155,236,264,33,34
"TRINITY_DN20422_c0_g1",101,77,137,66,22,16
"TRINITY_DN20444_c0_g1",53,56,116,792,438,276
