"","Date.Time","light.logger.1_Temp","light.logger.1_Light","light.logger.2_Temp","light.logger.2_Light","light.logger.3_Temp","light.logger.3_Light","light.logger.4_Temp","light.logger.4_Light","light.logger.5_Temp","light.logger.5_Light","light.logger.6_Temp","light.logger.6_Light","light.logger.7_Temp","light.logger.7_Light","light.logger.8_Temp","light.logger.8_Light","light.logger.9_Temp","light.logger.9_Light","light.logger.10_Temp","light.logger.10_Light","light.logger.11_Temp","light.logger.11_Light","light.logger.12_Temp","light.logger.12_Light","light.logger.13_Temp","light.logger.13_Light","light.logger.14_Temp","light.logger.14_Light","light.logger.15_Temp","light.logger.15_Light","light.logger.16_Temp","light.logger.16_Light"
"298",2022-02-23 15:57:00,23.46,"95,846",22.95,"89,375",22.91,"81,879",23.08,"90,440",24.24,"123,085",21.83,"48,681",23.29,"77,722",23.64,"103,793",24.24,"111,124",22.56,"77,455",23.94,"119,726",22.05,"61,972",22.52,"61,645",22.99,"100,024",21.96,"61,645",23.98,"100,024"
"299",2022-02-23 15:58:00,23.51,"95,969",22.95,"89,457",22.95,"81,879",23.08,"90,767",24.24,"123,003",21.83,"48,763",23.25,"77,763",23.64,"103,956",24.24,"111,165",22.61,"77,148",23.94,"119,767",22.05,"61,993",22.56,"61,583",22.99,"100,270",22.01,"61,583",23.98,"100,270"
"300",2022-02-23 15:59:00,23.51,"95,887",22.99,"89,457",22.91,"81,879",23.08,"90,685",24.24,"123,003",21.83,"48,722",23.25,"77,660",23.64,"103,875",24.24,"111,124",22.61,"77,435",23.94,"119,562",22.05,"61,932",22.52,"61,583",22.99,"100,270",22.01,"61,583",23.98,"100,270"
"301",2022-02-23 16:00:00,23.51,"95,887",22.99,"89,252",22.95,"81,838",23.08,"90,522",24.24,"123,003",21.79,"48,722",23.29,"77,783",23.59,"103,916",24.28,"111,206",22.61,"77,332",24.02,"119,562",22.05,"61,932",22.61,"61,583",22.99,"100,147",21.96,"61,583",23.94,"100,147"
"302",2022-02-23 16:01:00,23.51,"95,887",23.03,"89,457",22.91,"81,961",23.12,"90,808",24.24,"122,880",21.88,"48,681",23.25,"77,844",23.64,"103,752",24.28,"111,043",22.61,"77,353",23.98,"119,603",22.09,"62,034",22.61,"61,399",23.03,"100,270",21.96,"61,399",23.94,"100,270"
"303",2022-02-23 16:02:00,23.55,"95,887",22.99,"89,457",22.95,"81,695",23.08,"90,604",24.24,"123,167",21.88,"48,722",23.25,"77,783",23.68,"103,793",24.28,"111,043",22.61,"77,435",23.98,"119,726",22.05,"61,972",22.56,"61,542",23.03,"100,065",22.01,"61,542",23.98,"100,065"
"304",2022-02-23 16:03:00,23.55,"95,805",23.03,"89,457",22.95,"81,838",23.08,"90,726",24.24,"123,044",21.83,"48,742",23.29,"77,763",23.64,"103,997",24.24,"111,165",22.65,"77,394",24.02,"119,685",22.05,"61,932",22.56,"61,481",23.03,"100,229",22.05,"61,481",23.98,"100,229"
"305",2022-02-23 16:04:00,23.51,"95,805",22.99,"89,375",22.91,"81,920",23.08,"90,644",24.24,"123,085",21.83,"48,742",23.29,"77,619",23.68,"103,875",24.28,"111,165",22.65,"77,271",24.06,"119,767",22.09,"61,993",22.56,"61,522",22.99,"100,065",22.05,"61,522",23.98,"100,065"
"306",2022-02-23 16:05:00,23.55,"95,969",23.03,"89,580",22.99,"81,859",23.12,"90,563",24.28,"123,085",21.88,"48,722",23.34,"77,599",23.59,"103,793",24.28,"111,002",22.65,"77,353",24.02,"119,767",22.09,"61,891",22.61,"61,379",23.03,"99,942",22.09,"61,379",23.98,"99,942"
"307",2022-02-23 16:06:00,23.59,"96,051",23.03,"89,375",22.99,"81,859",23.08,"90,726",24.24,"123,044",21.88,"48,783",23.34,"77,865",23.68,"103,956",24.28,"111,124",22.65,"77,394",24.06,"119,726",22.09,"61,952",22.61,"61,481",22.99,"100,188",22.01,"61,481",24.02,"100,188"
"308",2022-02-23 16:07:00,23.51,"95,805",23.03,"89,457",22.99,"81,859",23.12,"90,522",24.28,"123,167",21.88,"48,722",23.29,"77,804",23.68,"104,038",24.28,"111,206",22.65,"77,394",24.02,"119,685",22.09,"61,993",22.61,"61,583",23.03,"100,270",22.01,"61,583",23.98,"100,270"
"309",2022-02-23 16:08:00,23.55,"95,969",23.03,"89,457",22.99,"81,920",23.12,"90,644",24.24,"123,085",21.88,"48,742",23.34,"77,701",23.68,"103,752",24.28,"111,043",22.65,"77,435",24.02,"119,521",22.09,"61,850",22.61,"61,624",23.08,"100,065",22.05,"61,624",23.98,"100,065"
"310",2022-02-23 16:09:00,23.59,"95,887",23.03,"89,457",22.99,"81,920",23.08,"90,685",24.28,"123,044",21.88,"48,640",23.29,"77,660",23.68,"103,956",24.32,"111,124",22.69,"77,353",24.02,"119,931",22.09,"61,952",22.61,"61,563",23.08,"100,311",22.01,"61,563",24.02,"100,311"
"311",2022-02-23 16:10:00,23.59,"95,969",23.03,"89,457",22.95,"81,920",23.12,"90,604",24.24,"122,962",21.88,"48,701",23.34,"77,517",23.68,"103,997",24.28,"111,247",22.65,"77,353",24.06,"119,726",22.09,"61,727",22.65,"61,624",23.03,"99,942",22.05,"61,624",24.02,"99,942"
"312",2022-02-23 16:11:00,23.55,"95,887",23.03,"89,416",22.99,"81,633",23.08,"90,685",24.28,"122,962",21.88,"48,763",23.29,"77,783",23.72,"103,916",24.32,"111,002",22.69,"77,332",24.06,"119,931",22.09,"61,932",22.61,"61,624",23.03,"99,983",22.05,"61,624",24.02,"99,983"
"313",2022-02-23 16:12:00,23.59,"95,805",23.03,"89,416",22.99,"81,879",23.12,"90,644",24.28,"122,880",21.88,"48,620",23.34,"77,722",23.72,"103,956",24.32,"111,247",22.69,"77,271",24.06,"119,808",22.09,"61,809",22.61,"61,645",23.08,"100,188",22.05,"61,645",24.02,"100,188"
"314",2022-02-23 16:13:00,23.55,"95,969",23.08,"89,539",22.99,"82,002",23.12,"90,767",24.28,"122,962",21.92,"48,763",23.34,"77,701",23.68,"103,752",24.28,"111,206",22.69,"77,394",24.02,"119,808",22.13,"61,993",22.65,"61,645",23.03,"99,983",22.09,"61,645",24.02,"99,983"
"315",2022-02-23 16:14:00,23.59,"95,928",23.03,"89,457",23.03,"81,879",23.12,"90,685",24.32,"123,003",21.88,"48,783",23.34,"77,722",23.72,"103,916",24.28,"111,043",22.65,"77,394",24.06,"119,890",22.13,"61,891",22.65,"61,583",23.08,"100,188",22.09,"61,583",24.02,"100,188"
"316",2022-02-23 16:15:00,23.59,"95,969",23.08,"89,457",22.99,"81,961",23.16,"90,604",24.28,"122,962",21.88,"48,763",23.34,"77,783",23.72,"103,956",24.32,"111,247",22.65,"77,271",24.06,"119,890",22.13,"61,972",22.65,"61,563",23.08,"100,147",22.05,"61,563",24.02,"100,147"
"317",2022-02-23 16:16:00,23.59,"96,010",23.03,"89,539",23.03,"81,961",23.12,"90,440",24.28,"122,880",21.88,"48,824",23.38,"77,660",23.72,"103,997",24.32,"111,206",22.73,"77,435",24.06,"119,767",22.13,"61,972",22.65,"61,563",23.08,"99,983",22.05,"61,563",24.02,"99,983"
"318",2022-02-23 16:17:00,23.59,"96,051",23.03,"89,457",22.99,"81,961",23.16,"90,685",24.32,"122,880",21.92,"48,783",23.34,"77,660",23.72,"104,038",24.32,"111,165",22.69,"77,435",24.02,"119,767",22.13,"62,054",22.65,"61,665",23.08,"100,106",22.09,"61,665",24.06,"100,106"
"319",2022-02-23 16:18:00,23.59,"96,010",23.03,"89,457",23.03,"81,674",23.12,"90,685",24.36,"122,962",21.92,"48,681",23.38,"77,722",23.76,"103,875",24.32,"111,206",22.69,"77,394",24.11,"119,890",22.13,"61,932",22.65,"61,583",23.12,"100,147",22.05,"61,583",24.06,"100,147"
"320",2022-02-23 16:19:00,23.64,"95,887",23.08,"89,498",23.03,"81,961",23.16,"90,644",24.28,"123,208",21.92,"48,681",23.38,"77,763",23.72,"103,997",24.36,"111,288",22.73,"77,353",24.06,"119,808",22.13,"61,952",22.65,"61,399",23.12,"99,942",22.09,"61,399",24.06,"99,942"
"321",2022-02-23 16:20:00,23.59,"95,928",23.08,"89,334",23.03,"81,859",23.12,"90,685",24.32,"123,044",21.92,"48,722",23.38,"77,701",23.72,"104,079",24.32,"111,206",22.69,"77,435",24.11,"119,808",22.09,"61,932",22.69,"61,686",23.12,"100,065",22.05,"61,686",24.02,"100,065"
"322",2022-02-23 16:21:00,23.59,"95,928",23.08,"89,416",22.99,"81,859",23.16,"90,890",24.32,"122,962",21.96,"48,722",23.38,"77,722",23.81,"104,161",24.36,"111,124",22.73,"77,455",24.06,"119,767",22.13,"61,972",22.65,"61,624",23.12,"100,188",22.05,"61,624",24.06,"100,188"
"323",2022-02-23 16:22:00,23.59,"95,887",23.12,"89,416",23.03,"81,777",23.16,"90,890",24.32,"123,003",21.96,"48,722",23.38,"77,619",23.72,"104,038",24.36,"111,247",22.73,"77,169",24.11,"119,890",22.13,"61,870",22.65,"61,665",23.12,"100,106",22.09,"61,665",24.02,"100,106"
"324",2022-02-23 16:23:00,23.64,"95,969",23.08,"89,457",23.03,"81,920",23.21,"90,726",24.32,"123,044",21.92,"48,722",23.38,"77,783",23.76,"104,202",24.36,"111,206",22.73,"77,332",24.11,"119,808",22.18,"61,952",22.69,"61,624",23.12,"100,106",22.09,"61,624",24.11,"100,106"
"325",2022-02-23 16:24:00,23.64,"95,928",23.08,"89,539",23.03,"81,859",23.16,"90,849",24.32,"123,044",21.96,"48,742",23.42,"77,844",23.76,"103,875",24.36,"111,206",22.73,"77,332",24.15,"119,767",22.18,"61,932",22.69,"61,727",23.16,"100,188",22.13,"61,727",24.06,"100,188"
"326",2022-02-23 16:25:00,23.64,"95,887",23.12,"89,539",23.08,"81,961",23.25,"90,767",24.32,"123,208",22.01,"48,763",23.42,"77,537",23.76,"103,875",24.36,"111,165",22.73,"77,271",24.11,"120,013",22.22,"62,034",22.69,"61,624",23.08,"100,270",22.13,"61,624",24.11,"100,270"
"327",2022-02-23 16:26:00,23.59,"95,887",23.08,"89,457",23.03,"81,920",23.25,"90,849",24.36,"123,167",22.01,"48,333",23.38,"77,722",23.76,"104,079",24.41,"111,247",22.73,"77,435",24.06,"119,685",22.18,"61,850",22.69,"61,583",23.12,"100,270",22.13,"61,583",24.06,"100,270"
"328",2022-02-23 16:27:00,23.59,"95,928",23.16,"89,375",23.03,"81,715",23.21,"90,767",24.32,"122,880",21.96,"48,435",23.38,"77,763",23.76,"104,038",24.41,"111,247",22.73,"77,332",24.11,"119,808",22.18,"61,972",22.69,"61,624",23.12,"100,229",22.18,"61,624",24.11,"100,229"
"329",2022-02-23 16:28:00,23.64,"95,764",23.12,"89,457",23.08,"82,002",23.21,"90,808",24.36,"123,003",21.96,"48,783",23.42,"77,599",23.81,"104,079",24.41,"111,165",22.73,"77,353",24.15,"119,726",22.18,"61,891",22.69,"61,542",23.16,"100,024",22.18,"61,542",24.06,"100,024"
"330",2022-02-23 16:29:00,23.59,"95,969",23.12,"89,416",23.08,"81,920",23.21,"90,808",24.36,"122,962",21.96,"48,742",23.42,"77,722",23.76,"103,997",24.41,"111,206",22.73,"77,394",24.11,"119,808",22.22,"61,686",22.69,"61,645",23.12,"100,311",22.13,"61,645",24.06,"100,311"
"331",2022-02-23 16:30:00,23.64,"95,887",23.12,"89,293",23.03,"81,879",23.25,"90,849",24.41,"123,003",22.01,"48,599",23.42,"77,763",23.76,"103,997",24.36,"111,124",22.73,"77,312",24.11,"120,013",22.22,"61,891",22.69,"61,624",23.12,"100,065",22.13,"61,624",24.11,"100,065"
"332",2022-02-23 16:31:00,23.68,"96,051",23.12,"89,457",23.08,"82,002",23.25,"90,726",24.36,"123,085",21.96,"48,742",23.46,"77,763",23.81,"103,875",24.41,"111,124",22.78,"77,353",24.11,"119,890",22.18,"61,891",22.69,"61,645",23.16,"100,147",22.18,"61,645",24.11,"100,147"
"333",2022-02-23 16:32:00,23.68,"95,969",23.12,"89,375",23.08,"81,940",23.25,"90,685",24.36,"123,044",22.01,"48,722",23.42,"77,844",23.81,"104,243",24.41,"111,165",22.78,"77,271",24.15,"119,890",22.22,"61,850",22.73,"61,686",23.21,"100,188",22.18,"61,686",24.11,"100,188"
"334",2022-02-23 16:33:00,23.68,"95,969",23.12,"89,539",23.03,"82,002",23.25,"90,767",24.36,"123,044",22.01,"48,763",23.42,"77,681",23.76,"104,120",24.45,"111,165",22.78,"77,394",24.11,"119,726",22.18,"61,952",22.73,"61,563",23.16,"100,311",22.22,"61,563",24.11,"100,311"
"335",2022-02-23 16:34:00,23.68,"95,887",23.12,"89,457",23.08,"81,920",23.25,"90,890",24.36,"122,962",22.01,"48,763",23.42,"77,804",23.81,"104,038",24.41,"111,206",22.73,"77,332",24.15,"119,521",22.22,"61,891",22.73,"61,624",23.16,"100,188",22.13,"61,624",24.11,"100,188"
"336",2022-02-23 16:35:00,23.72,"95,805",23.12,"89,416",23.08,"81,879",23.21,"90,808",24.41,"123,085",22.01,"48,763",23.46,"77,701",23.89,"104,079",24.41,"111,206",22.78,"77,394",24.15,"119,808",22.22,"61,972",22.69,"61,338",23.16,"100,106",22.18,"61,338",24.15,"100,106"
"337",2022-02-23 16:36:00,23.68,"95,928",23.12,"89,539",23.08,"81,961",23.25,"90,767",24.36,"122,962",22.05,"48,558",23.46,"77,763",23.81,"104,284",24.41,"111,206",22.78,"77,353",24.15,"119,890",22.22,"61,993",22.73,"61,645",23.16,"100,147",22.13,"61,645",24.11,"100,147"
"338",2022-02-23 16:37:00,23.68,"95,805",23.16,"89,539",23.12,"81,879",23.25,"90,931",24.41,"123,044",21.96,"48,722",23.42,"77,865",23.85,"104,079",24.45,"111,206",22.82,"77,353",24.15,"120,013",22.22,"61,932",22.73,"61,624",23.16,"99,983",22.18,"61,624",24.15,"99,983"
"339",2022-02-23 16:38:00,23.64,"95,724",23.16,"89,580",23.12,"81,797",23.29,"90,767",24.41,"123,003",21.96,"48,783",23.46,"77,804",23.81,"104,243",24.45,"111,165",22.73,"77,271",24.15,"119,890",22.22,"62,034",22.78,"61,624",23.16,"100,147",22.18,"61,624",24.15,"100,147"
"340",2022-02-23 16:39:00,23.72,"95,846",23.21,"89,580",23.12,"81,961",23.29,"90,849",24.41,"123,085",22.01,"48,640",23.46,"77,783",23.81,"103,997",24.45,"111,206",22.82,"77,271",24.15,"119,931",22.26,"61,993",22.73,"61,624",23.21,"99,820",22.22,"61,624",24.15,"99,820"
"341",2022-02-23 16:40:00,23.68,"95,969",23.16,"89,498",23.08,"81,879",23.29,"90,767",24.41,"123,003",22.01,"48,763",23.46,"77,722",23.81,"104,120",24.41,"111,124",22.82,"77,312",24.15,"119,767",22.26,"61,952",22.73,"61,522",23.12,"100,188",22.22,"61,522",24.15,"100,188"
"342",2022-02-23 16:41:00,23.68,"95,969",23.16,"89,498",23.12,"81,961",23.29,"90,522",24.41,"123,167",22.01,"48,701",23.51,"77,763",23.85,"103,956",24.49,"111,002",22.82,"77,435",24.15,"119,767",22.22,"61,870",22.78,"61,624",23.16,"100,188",22.22,"61,624",24.15,"100,188"
"343",2022-02-23 16:42:00,23.72,"95,805",23.21,"89,539",23.12,"81,879",23.25,"90,767",24.41,"123,044",22.01,"48,763",23.51,"77,926",23.85,"103,956",24.41,"111,165",22.82,"77,332",24.15,"119,931",22.22,"62,034",22.73,"61,583",23.21,"99,942",22.18,"61,583",24.15,"99,942"
"344",2022-02-23 16:43:00,23.68,"95,928",23.16,"89,457",23.12,"81,920",23.29,"90,849",24.45,"123,003",22.05,"48,681",23.51,"77,844",23.85,"103,956",24.49,"111,206",22.82,"77,435",24.15,"119,685",22.26,"61,972",22.78,"61,747",23.16,"100,065",22.13,"61,747",24.15,"100,065"
"345",2022-02-23 16:44:00,23.72,"95,969",23.16,"89,539",23.12,"81,879",23.29,"90,726",24.41,"123,085",22.01,"48,722",23.46,"77,763",23.89,"104,079",24.45,"111,247",22.82,"77,271",24.24,"119,808",22.22,"61,891",22.78,"61,645",23.21,"100,147",22.22,"61,645",24.19,"100,147"
"346",2022-02-23 16:45:00,23.68,"95,887",23.21,"89,539",23.12,"81,715",23.29,"90,808",24.41,"122,962",22.01,"48,722",23.51,"77,701",23.89,"104,120",24.45,"111,288",22.82,"77,312",24.19,"119,972",22.26,"61,891",22.78,"61,645",23.21,"100,147",22.22,"61,645",24.15,"100,147"
"347",2022-02-23 16:46:00,23.72,"95,928",23.21,"89,375",23.16,"81,879",23.29,"90,767",24.45,"123,085",22.05,"48,599",23.46,"77,701",23.85,"104,120",24.45,"111,206",22.82,"76,780",24.19,"119,808",22.22,"61,891",22.78,"61,665",23.25,"100,229",22.26,"61,665",24.15,"100,229"
"348",2022-02-23 16:47:00,23.72,"95,887",23.16,"89,457",23.12,"81,859",23.29,"90,849",24.41,"123,003",22.05,"48,722",23.51,"77,701",23.89,"103,875",24.45,"111,206",22.82,"77,353",24.15,"119,890",22.26,"61,972",22.78,"61,686",23.21,"100,065",22.22,"61,686",24.11,"100,065"
"349",2022-02-23 16:48:00,23.68,"95,969",23.25,"89,457",23.16,"81,879",23.29,"90,890",24.41,"122,839",22.05,"48,701",23.46,"77,763",23.89,"104,038",24.45,"111,247",22.82,"77,271",24.19,"119,767",22.31,"61,891",22.78,"61,583",23.25,"100,188",22.22,"61,583",24.15,"100,188"
"350",2022-02-23 16:49:00,23.72,"95,887",23.21,"89,620",23.12,"81,838",23.29,"90,767",24.41,"123,044",22.05,"48,681",23.51,"77,763",23.89,"104,079",24.45,"111,206",22.86,"77,353",24.19,"119,767",22.26,"61,932",22.82,"61,624",23.25,"100,065",22.26,"61,624",24.19,"100,065"
"351",2022-02-23 16:50:00,23.72,"95,928",23.25,"89,539",23.12,"81,961",23.29,"90,890",24.45,"123,085",22.05,"48,681",23.51,"77,701",23.89,"104,038",24.49,"111,370",22.82,"77,332",24.19,"119,931",22.26,"61,932",22.78,"61,624",23.25,"100,229",22.26,"61,624",24.19,"100,229"
"352",2022-02-23 16:51:00,23.72,"95,764",23.21,"89,457",23.16,"81,838",23.34,"90,890",24.45,"122,962",22.01,"48,763",23.51,"77,763",23.89,"104,120",24.54,"111,206",22.82,"77,066",24.24,"119,808",22.26,"61,891",22.78,"61,522",23.21,"100,270",22.22,"61,522",24.15,"100,270"
"353",2022-02-23 16:52:00,23.76,"95,764",23.21,"89,457",23.16,"81,940",23.34,"90,767",24.41,"123,003",22.09,"48,742",23.55,"77,763",23.98,"104,038",24.49,"111,165",22.91,"77,332",24.19,"119,767",22.22,"61,972",22.82,"61,665",23.25,"100,270",22.26,"61,665",24.19,"100,270"
"354",2022-02-23 16:53:00,23.76,"95,969",23.21,"89,539",23.12,"81,920",23.29,"90,808",24.45,"123,003",22.05,"48,722",23.51,"77,722",23.89,"103,752",24.49,"111,247",22.86,"77,312",24.24,"119,767",22.26,"61,932",22.82,"61,645",23.25,"100,229",22.26,"61,645",24.19,"100,229"
"355",2022-02-23 16:54:00,23.76,"95,928",23.25,"89,457",23.16,"81,756",23.34,"90,890",24.49,"123,003",22.05,"48,742",23.55,"77,783",23.94,"104,120",24.49,"111,370",22.82,"77,353",24.24,"119,890",22.35,"61,768",22.78,"61,645",23.25,"100,147",22.31,"61,645",24.24,"100,147"
"356",2022-02-23 16:55:00,23.76,"95,928",23.21,"89,539",23.21,"81,879",23.29,"90,644",24.45,"122,880",22.09,"48,722",23.55,"77,865",23.89,"104,079",24.49,"111,247",22.91,"77,271",24.24,"119,890",22.31,"61,952",22.82,"61,358",23.25,"100,106",22.26,"61,358",24.19,"100,106"
"357",2022-02-23 16:56:00,23.76,"95,683",23.21,"89,498",23.16,"81,838",23.29,"90,808",24.41,"123,085",22.05,"48,722",23.59,"77,844",23.89,"103,956",24.49,"111,124",22.82,"77,353",24.24,"119,972",22.31,"62,034",22.86,"61,542",23.25,"100,188",22.26,"61,542",24.19,"100,188"
"358",2022-02-23 16:57:00,23.76,"95,887",23.25,"89,580",23.16,"81,879",23.29,"90,726",24.45,"123,003",22.09,"48,701",23.55,"77,865",23.94,"104,079",24.54,"111,247",22.86,"77,271",24.24,"119,931",22.31,"61,891",22.86,"61,583",23.29,"100,147",22.26,"61,583",24.24,"100,147"
"359",2022-02-23 16:58:00,23.81,"95,887",23.25,"89,252",23.16,"82,002",23.34,"90,808",24.45,"122,962",22.09,"48,415",23.55,"77,783",23.89,"104,120",24.49,"111,206",22.86,"77,230",24.24,"119,931",22.31,"61,952",22.82,"61,563",23.25,"100,311",22.26,"61,563",24.24,"100,311"
"360",2022-02-23 16:59:00,23.76,"95,764",23.25,"89,620",23.16,"81,920",23.34,"90,767",24.49,"123,003",22.09,"48,742",23.55,"77,763",23.94,"104,284",24.54,"111,206",22.86,"77,332",24.24,"119,808",22.35,"61,952",22.86,"61,686",23.29,"100,065",22.26,"61,686",24.24,"100,065"
"361",2022-02-23 17:00:00,23.76,"95,887",23.25,"89,498",23.21,"81,859",23.34,"90,604",24.49,"123,044",22.05,"48,722",23.55,"77,844",23.89,"104,079",24.49,"111,206",22.86,"77,169",24.28,"120,013",22.35,"61,891",22.82,"61,563",23.29,"100,311",22.26,"61,563",24.24,"100,311"
"362",2022-02-23 17:01:00,23.85,"95,805",23.25,"89,498",23.16,"81,940",23.34,"90,890",24.49,"122,798",22.13,"48,763",23.51,"77,722",23.89,"104,161",24.54,"111,247",22.91,"77,312",24.24,"119,767",22.35,"61,932",22.86,"61,624",23.29,"100,147",22.31,"61,624",24.24,"100,147"
"363",2022-02-23 17:02:00,23.76,"95,805",23.25,"89,457",23.21,"81,940",23.34,"90,767",24.49,"122,962",22.13,"48,763",23.64,"77,885",23.94,"104,202",24.54,"111,288",22.86,"77,332",24.28,"120,013",22.35,"61,891",22.82,"61,583",23.29,"100,147",22.31,"61,583",24.28,"100,147"
"364",2022-02-23 17:03:00,23.81,"95,969",23.25,"89,539",23.21,"81,879",23.34,"90,890",24.54,"122,880",22.13,"48,783",23.59,"77,722",23.94,"103,916",24.54,"111,288",22.91,"77,271",24.28,"119,972",22.35,"62,054",22.82,"61,645",23.29,"100,188",22.26,"61,645",24.24,"100,188"
"365",2022-02-23 17:04:00,23.76,"95,969",23.29,"89,539",23.21,"81,920",23.42,"90,890",24.49,"122,675",22.13,"48,763",23.59,"77,844",23.89,"104,284",24.58,"111,247",22.86,"77,251",24.28,"119,972",22.35,"61,932",22.86,"61,563",23.25,"99,983",22.31,"61,563",24.24,"99,983"
"366",2022-02-23 17:05:00,23.81,"95,805",23.25,"89,620",23.21,"81,859",23.42,"90,849",24.49,"122,962",22.13,"48,701",23.55,"77,783",23.94,"104,161",24.58,"111,288",22.91,"77,332",24.28,"119,316",22.35,"61,972",22.86,"61,624",23.29,"99,983",22.35,"61,624",24.24,"99,983"
"367",2022-02-23 17:06:00,23.76,"95,887",23.29,"89,457",23.21,"81,961",23.38,"90,808",24.54,"122,880",22.13,"48,742",23.55,"77,865",23.98,"104,284",24.58,"111,370",22.95,"77,169",24.28,"119,931",22.31,"61,952",22.86,"61,583",23.34,"100,106",22.31,"61,583",24.24,"100,106"
"368",2022-02-23 17:07:00,23.81,"95,969",23.25,"89,539",23.25,"81,940",23.34,"90,890",24.54,"122,962",22.09,"48,763",23.59,"77,599",23.94,"104,161",24.58,"111,124",22.91,"77,332",24.28,"119,972",22.35,"61,891",22.86,"61,665",23.29,"100,188",22.31,"61,665",24.28,"100,188"
"369",2022-02-23 17:08:00,23.81,"96,051",23.29,"89,334",23.25,"81,920",23.42,"90,890",24.49,"122,962",22.13,"48,783",23.55,"77,763",23.94,"104,202",24.58,"111,370",22.91,"77,353",24.24,"120,013",22.35,"61,993",22.91,"61,665",23.29,"100,393",22.31,"61,665",24.28,"100,393"
"370",2022-02-23 17:09:00,23.81,"95,805",23.29,"89,457",23.16,"81,920",23.38,"90,890",24.54,"122,962",22.13,"48,722",23.55,"77,947",23.98,"104,243",24.58,"111,370",22.91,"77,271",24.32,"119,521",22.39,"61,952",22.82,"61,624",23.29,"100,311",22.31,"61,624",24.28,"100,311"
"371",2022-02-23 17:10:00,23.81,"95,969",23.25,"89,580",23.25,"82,022",23.38,"90,808",24.54,"123,044",22.13,"48,804",23.55,"77,763",23.98,"104,161",24.58,"111,288",22.95,"77,394",24.32,"120,013",22.35,"61,972",22.86,"61,583",23.29,"100,188",22.31,"61,583",24.28,"100,188"
"372",2022-02-23 17:11:00,23.81,"95,969",23.25,"89,539",23.25,"81,838",23.42,"90,808",24.54,"123,003",22.13,"48,763",23.59,"77,763",23.94,"104,366",24.58,"111,043",22.91,"77,251",24.32,"120,095",22.31,"61,952",22.86,"61,624",23.29,"100,393",22.35,"61,624",24.24,"100,393"
